ID,Is_Lead
ESSBUDWE,0.3759674
YBCE8WJP,0.31483895
NOMOEFGM,0.056195676
FFTJPXVY,0.99746025
JMFQMUDA,0.8222469
9OSTT8YY,0.84860843
S658DZFC,0.45804062
VRAL54G2,0.05128205
87P4VWGM,0.046472184
94PNQCHD,0.16901128
M5XZBB6Y,0.02154657
MYN5CXFN,0.05170155
3MSDBQOW,0.091897674
7X58BSOT,0.05061228
OFXIUZUW,0.83837754
CNS2DL8A,0.8363244
NL5AFWKC,0.05189044
6SXNWYAT,0.86396074
GFM6CDDR,0.4111324
SIYUTSD2,0.079324506
AWZYB7YX,0.087619334
DJGZGKWB,0.46918428
4NYRWPTL,0.4229182
3BBQCZLT,0.34343866
3CTJAM7R,0.047749378
YH7DABRN,0.07042216
7MVBNNZ9,0.052320216
A9QG8CCN,0.3532588
5NZLPKQF,0.02140076
CUM6R4XL,0.048878074
XMCJKPQG,0.84327155
GD2DMRIF,0.20330001
9ETQAUNI,0.8409806
KBTHNA5W,0.29223093
CJZHY7A3,0.046532385
CNTYZPKT,0.05077569
NHBI6N4V,0.5001341
KKGHPDPV,0.06768266
GBUNMND2,0.15110892
YMX8BMM9,0.052087
2UHVHAXN,0.0523784
7DAZQJHB,0.85451806
FMNBMWEQ,0.053305194
76A9NEC2,0.066869885
AGAPVZNM,0.051658254
YM9YTTCH,0.3005461
BM5SEVRJ,0.05233717
TMU6M3DO,0.4048605
FUIUR8J8,0.063434675
IORMCISG,0.5077598
IFXN7EYZ,0.16300313
HXSF9VFA,0.05317166
HFOLJKWF,0.050977193
MS4PTTBS,0.12946208
NECBBIRG,0.058092937
RJKGOSGG,0.8098979
BNNQWVWD,0.022681927
ERJBXCJ4,0.05242063
2COXLYN6,0.11694185
EXTALYTO,0.025129614
BZ3EDSFJ,0.2670338
KVFAJTFN,0.02319766
LUWYMLB6,0.84796727
2EUFVZBZ,0.07405906
5PFSH5Y4,0.07920139
X8NRF8DW,0.83819306
J8TAPEND,0.021733651
U9PQBBZZ,0.022762988
OSG5FTJB,0.05136738
NDPWZ8EY,0.16038023
32BPFGDS,0.19716167
BVPGZRVD,0.05218723
3AHFVQ3U,0.45175213
Q2N6JBVO,0.0523381
FHTVZXJW,0.17149273
Q4MWUXFN,0.021165257
DVUYUWFJ,0.052552123
BX4LWHBX,0.04689641
N6ZAY4XC,0.11487478
KXRJKDEW,0.051828783
WX2TSWSX,0.052380227
ESOVFPOM,0.17268561
QG3JGS3H,0.051932298
DRDSACXC,0.05195523
NAQHU2M2,0.02286549
HTZN6MU8,0.34881932
IQN6FYKQ,0.5880691
A68S3D6K,0.0648404
IAWB3G6G,0.06885165
BVFMERJ4,0.46536493
3LZOYEU8,0.053581685
RYICXVHP,0.052054796
BLFOJJTN,0.057055563
EQ45SXOI,0.057269014
JURONAHH,0.06372436
MZXBOLBF,0.05202687
XGTXLPW7,0.18711758
BAOTZVXR,0.0520894
65WFTAVM,0.02185947
ABAMHNXZ,0.021740561
MMYSZCDV,0.05267129
UVDFSNG7,0.08321607
FCJ3FVQG,0.02178276
D5MYYEZY,0.15375666
RQWMSOYK,0.05184391
DIAA7MPY,0.84507006
BWRX8QMF,0.05180163
6H4HHGF6,0.10280021
4TPRGWMW,0.3230533
GJQQTSXK,0.090733826
AU889ZVG,0.1516343
3NCZ62P3,0.02335604
MRFNUTVR,0.585335
RS59UTEP,0.15350229
BCGKZHHT,0.05267918
AGSEHA3A,0.06524046
I82PDSDE,0.35227
RKOVV66G,0.17209446
DZDM9HAQ,0.043045707
FVCHIEZ5,0.39157233
YF56TYNR,0.0697222
7URKKXKO,0.049464565
S2XQBJRO,0.051678192
5JUAP62I,0.18269512
6PMOT6TE,0.06579575
FNVCN7ET,0.057140164
6W6AUE9X,0.13194889
D7TIVRGR,0.8307166
DAXCIJUC,0.84298015
ZPYRRUFN,0.8354542
N5YTDQAT,0.38813007
BUCYTMB2,0.056080315
4BUK4YXE,0.05107902
3ABWMK3M,0.07447889
WVESRMHF,0.8425636
AXS3BXOR,0.15941733
4ZX3AY7J,0.05225718
BFHEJZUI,0.02143853
FIYA5YPQ,0.12381247
4V4GSQKN,0.25311187
ZTQRWXQB,0.5458759
CHBM8ZXR,0.84301615
ANT9RYXD,0.052084412
K5WNKYDZ,0.21392216
BNROEPG6,0.023872003
BDWV5XQA,0.047588952
CDEYBQ7R,0.48865172
TYBTXQAN,0.83559793
9BMGD6WF,0.20985305
6QYJGALB,0.0778479
YLWV4KRB,0.05233644
LGWKBMGG,0.071066014
XVCYGBIG,0.8090898
QFXUDQ3D,0.05030863
HMBX5ADE,0.08269622
CXPG5CKT,0.173897
HVSQRTQH,0.052469563
B7ROPHFJ,0.049490854
DB73RJ3D,0.04645022
GILCHPF7,0.051889457
CFDGXQMF,0.84817576
EQNHZGBS,0.052812226
WKUVXOMZ,0.16989589
NARB3AEV,0.05292676
5AUMC7BZ,0.3470606
VFLY8QQA,0.8236982
8HEJYIRV,0.068140835
KT59PRZP,0.07145936
CJWUEYWR,0.05891087
3CPENSDC,0.8426555
AT8ZSYCD,0.052188363
KC78BWZH,0.85834104
IZWKGW6R,0.46262404
OFZCDUFM,0.83449453
DWEBXMMT,0.053061366
GD2YEGMU,0.052200735
6CXIQVZW,0.0666068
HCLQN2DE,0.05210923
6CMY6R4E,0.046342164
659VJGTH,0.17233673
UXQHFPX5,0.46973246
CXTDBZSP,0.22746655
AFGCCL8T,0.32344913
V6BPKMCD,0.05213231
CSTGKVYQ,0.9974685
NH8DUXWZ,0.045548964
A77YTSGE,0.05260963
RQPCQTN5,0.05228359
LXCDCCY3,0.1072662
MFXGFRYJ,0.05493277
VKV2OAEE,0.13882047
KXMYXBPH,0.42188293
ET5B7JWW,0.3378067
GWJXSIGH,0.05919196
WGMNN5WB,0.20827919
M4JOOGSF,0.18794778
LRUGSAAR,0.20996514
PYZRFKJN,0.05166928
BVJ3FRQN,0.052131746
E2WJACAP,0.26616368
OTCEUMCB,0.07878055
KSC9HPFI,0.45524973
FAFD5GQD,0.048368953
Q86EMDBM,0.11010291
BV2U9JJQ,0.058089055
DGUBVW9S,0.49545896
G5RL4G5J,0.022876572
AXOFKXFL,0.815466
DP6OGPGB,0.054235503
BPP5ZGRV,0.04773311
OCCWKONY,0.6061194
NW2BBE6L,0.2718461
HM8TWQJW,0.42295885
V2JJAYYO,0.06641373
5WFRBEBD,0.8478652
GLBYYDDO,0.38017964
ZBKVBXXC,0.023094514
QNFXGYN3,0.19169876
MCH5RXWS,0.04927587
XRRM6X2K,0.055772528
XQPAEBEW,0.05800392
ABXJZQ87,0.14937073
EEZG7QG2,0.14633194
KVCVIUBK,0.092750005
CHUVV3PA,0.1103225
VJP5M5T8,0.49298298
DPSKU8NS,0.057890188
2B4Y8XT4,0.051136527
E8YKYDJS,0.8117715
DVTRUBBQ,0.8141358
JCUOZIB5,0.053269222
D8FVBAFQ,0.022070099
FJHMFKNZ,0.05226935
JUNO3SG5,0.2356382
DVZRELRS,0.30562496
DE8VLKTA,0.40897688
KTT22ACU,0.1335745
WMRJIWXK,0.05647426
NRVBYSXU,0.052453123
AWZ42YC3,0.40095723
PR3DHCVV,0.4574785
QGEQF6R6,0.05386488
WKU66QW8,0.051473416
DVAFDGCP,0.20580785
HVQNWHXA,0.20965484
FSCN7FTA,0.05140633
IM5YY7NO,0.51996785
XEPDECJU,0.18752949
VUKZENER,0.8093239
LYTATRJ3,0.10165877
CDRSQ4FE,0.05298471
DBZNRTAT,0.052844226
GNZTCDKK,0.053209182
EXEIT6EN,0.12689686
UNHMAXQI,0.84737587
XGYYXCFJ,0.08453202
FJCICVMJ,0.16004822
H4QQDNKN,0.062955454
LMTIPW2R,0.05251127
SBAELBNL,0.8391009
6YO3Z5JU,0.023081176
MPSCZ9Q4,0.4213928
FSXNSPGU,0.8696791
MPY9NXHF,0.053172804
JYHAQF7F,0.021767216
33QACJ3E,0.06655416
WRAH6E7U,0.83871233
IMYNDM9R,0.1945412
SNXDFSSS,0.035982072
4OZ6W2TX,0.42071432
7XENFXEK,0.058978938
PU4LAFYL,0.84088874
DSFNUE54,0.06838461
V9SM68XR,0.15116736
TEDQBZ5C,0.087506354
76RYBTY4,0.4374897
5XOUJEEY,0.14182721
AJYVQNEO,0.3885489
K8PSGVVA,0.048517603
4G2GK4PI,0.5064769
B5T7XDDG,0.16860162
DGZJXAS5,0.83859956
DIQOP9UY,0.060612038
N8QGMPXT,0.05211974
RAQT6RZA,0.20341963
9JWDYXGH,0.0699029
LPCJLWUK,0.8515246
HSINKWJV,0.048044313
CMSCW3TQ,0.051547877
MYIATVAC,0.29799786
5YQHSSNI,0.9959196
BBQYZKBM,0.050642908
OPBBGYIP,0.8055759
6YSTHUTN,0.07296845
XTRYPJ5E,0.83952534
HMZJVEQH,0.20578338
VHLPELF8,0.10775371
NUVVTEFG,0.8641182
3ZLQHE2D,0.0514926
4MWT4JVV,0.50719804
RBKUXO2L,0.06281467
WT8E6LHW,0.84457815
EQVO4QYV,0.045533977
ZAHATYHB,0.18467146
PLI3BG7L,0.4156262
27TEM33R,0.26945323
BGRA3OTV,0.042321272
MELQE34W,0.109052055
YF3GZA2C,0.052137677
9AJYAMDU,0.04884767
CZXXLFTF,0.09447326
ABMVQSRD,0.32829505
VZRBZO2T,0.8110328
2UZDYUKC,0.021735441
P7IGG8OL,0.122557
MCES3NPS,0.024012338
JU9QUQTC,0.8336324
8CEUS8US,0.051653497
DMCEFVSO,0.4307513
HYVS4YAV,0.04721735
J5WF3XHH,0.05171497
ZU6D5JAS,0.045661148
82B2NSA6,0.6518569
CFPD7IXC,0.07158742
BHCGBVKX,0.22314084
IB6FGVN9,0.05200534
K7AHPCWF,0.05783171
CJFMLBYO,0.99568427
RFZOC3GB,0.45089045
J89C5RJB,0.021500237
2ZTAMC5Y,0.82049185
VZQLJXHM,0.052199136
NJCXELHZ,0.6289565
9CRWJXPV,0.6186727
MP8XFYNC,0.045043103
SPRYLDBX,0.052249644
XNBRDI2C,0.07641984
DFN6EYUV,0.84756964
ATMAZSMC,0.02188712
3RD7AIAA,0.299814
BJQO5SQD,0.47606614
QQUTZFVH,0.1517116
MAF235FS,0.06990444
ERPWAK7A,0.2557154
29H9TP7B,0.18016317
ESQJCG2V,0.8197857
JSSZJ5E4,0.04806383
Q3PHXLFE,0.8419411
XQW8JQQU,0.060372632
HU5SWHA7,0.08790919
CJZQAVQB,0.3280689
398TWKUK,0.04826665
BF3D8UAH,0.056613274
B7PSEQNG,0.1604449
DGYSBX67,0.05229508
P8WUWVET,0.094027326
4UK7EAVX,0.4371752
XRIZDHBP,0.7509665
KJQQFH6J,0.022252591
UDY6PREX,0.06873571
KZ9C28SD,0.10705668
KSBQSVTY,0.051748157
E3RKRPWC,0.040804576
CHGEA5KD,0.0698551
4X86U7VT,0.6703323
4DHD6VZN,0.08172892
VJXLFHJ4,0.2862638
L65QTZF9,0.093470395
F5QI4AVH,0.06281464
ECC64DXV,0.17291299
YVQK5EYV,0.058167793
ZG9QH7PH,0.05012059
NH9SZ4SU,0.17702694
EDKE8UTH,0.4809969
E9TNATVH,0.83394074
299ERN8Q,0.052317012
UTBIJCKI,0.15334561
8WZ2AOBW,0.13347471
LZJKLAIM,0.05208928
RYKW5MVT,0.81700283
GNWQSE9C,0.06689149
DTVZ6YEP,0.051400967
NKGGRWDE,0.05227159
JMY227J6,0.15459993
NI53XSFF,0.021162119
RYTLHJBE,0.24399404
CD5GZDGI,0.8417867
D8A9MNFK,0.83609474
GP77QSN2,0.8486265
GTDQPOJ2,0.052362785
XMZRG3RZ,0.5939445
GYNWJP46,0.8414411
GVUEM8ZA,0.14369936
KQ6ZLN5O,0.46330374
X2GJY82Z,0.18924089
JO2Z3DYX,0.059477076
JWFNXZEE,0.33995637
2Z6ZXEHN,0.3170945
BFATC5TU,0.24619278
FTKVPNIY,0.42530647
MVEUWKTJ,0.19029398
YFBDNE7Q,0.051678315
D2IQRGTU,0.23025829
AKPQKNKC,0.122968525
3BBBBKSE,0.052692056
FVTJ4CEN,0.8367741
FDS7CUFC,0.1322931
FHN8SH8B,0.99317193
7PRQBAFG,0.45484275
CVZYFOVU,0.34641615
EZN4VYMG,0.046993192
BJXQJE8T,0.37949678
ATTJG3XW,0.021737143
V9MGMGIC,0.05206351
WVTNK2XH,0.024481177
RDXM43ZN,0.8369346
8E3GWEHQ,0.04715155
TZKXG6V8,0.08072978
KZRI5RDP,0.44609037
AJQARRXI,0.25625318
DENMZ622,0.051791802
AC8OWAZB,0.83527005
GQIMPSPT,0.14344914
ERB3LDGF,0.05212639
6WG5BAIW,0.053781126
UHREQDS2,0.057781715
5EGP6SZB,0.03298317
JJGBWWEU,0.8513696
24RXKW6R,0.051103417
8SX3BN7X,0.068691514
PMKIKJ69,0.49187514
2J77GPLK,0.053566977
F5EKSUUN,0.85940677
G6KZDB6W,0.051970087
YCJKWSTU,0.10790649
LCVS4RJN,0.86202043
9SU7WGAB,0.4090152
EAEPRFUI,0.053391933
FTYGACNM,0.19828801
4ZUXQWNJ,0.058071565
XRHDJCVW,0.83974737
CC3C8XXJ,0.23608552
HPF5W4EL,0.021120682
EHGQOXW7,0.058437265
YS9MMULX,0.051666435
XLYY5HSL,0.021696411
UVX7SSGI,0.4400609
EO5ZJY94,0.021122314
CBOEJY52,0.051362596
MZFOQBUD,0.055234358
PRWAEMDK,0.0602175
FFAMKLWY,0.28769788
PH79PDH6,0.06395751
ZWUEECH4,0.070001535
DGTGLXNU,0.02495492
SRQK2BTS,0.1865406
SWRPGY6Z,0.83834875
NCRNSD4J,0.29075292
BFMSZJRZ,0.5382322
NFHBMCXO,0.071216404
2FUJQPHZ,0.105504945
D9KB8EE2,0.84108204
ZSMQP2KM,0.13686757
FX7ATDYH,0.055025734
E8IPBFND,0.1010444
LGASSQSF,0.056276053
3KD6HYHK,0.080251664
DX7YJTGM,0.05129885
ICJOYPGE,0.26580122
NFD8VICH,0.051621135
GFHPEUHQ,0.052547596
FEDNNX64,0.051361844
EEFQOUHK,0.37117368
ZU8WQGHW,0.84937626
SH7UCGS2,0.8495022
K98MKJBQ,0.2770573
6UQWCLVE,0.072649196
SMGWCSZO,0.992996
HTHLOSUK,0.022032678
BQZKYLOW,0.053170025
WCROXSLW,0.09821062
GA6U6KQK,0.022235263
Y36RXSCQ,0.02211501
D2FLL3FV,0.07147103
MEJEQYUI,0.41248947
DA9ADS8C,0.41997957
CZ6ATQPH,0.05011653
WRJXX6A7,0.828845
RENGVWGN,0.23762892
AVNJORNH,0.137655
HCBIUVH4,0.2108862
5PIBSSIQ,0.13625272
8VF2TARZ,0.17075247
MWD2ZPJW,0.06590029
7TYRHW5E,0.10388899
VHDHM7K7,0.84134966
MGQXEYIB,0.2647003
XDXEUZEX,0.12094122
LHJXJJDQ,0.8539822
ZRRXHJCY,0.05928044
ATR2PTG5,0.021586193
NAHP5DN4,0.023841519
VSURQENZ,0.42535686
CMJCJZCV,0.31768587
QURZGUAX,0.053416282
NLD4CVWF,0.08455743
DP7MEJAE,0.024270544
HG6VWMJE,0.18922675
W4DNHHDD,0.49009264
B87WOT6K,0.050727606
NKL4EGP6,0.29823348
82FTH5PH,0.3833801
CPK7NA8J,0.41617775
F6IUFIJE,0.046285722
XD5JUBHC,0.06419293
PSKODJEL,0.06250029
HVP4D7GZ,0.45802194
W4BQ9VMI,0.29936346
T2UU5HAO,0.09624717
MWNT7JGG,0.16525571
VYGJHEKL,0.046025056
F6UQI46P,0.051697258
FSF9QAG7,0.043399412
EFOBTGEA,0.16770118
5XQBVGLS,0.057924367
PHN3BNRP,0.06463495
FTPDPKWR,0.4003714
3FHCWYFJ,0.85293365
AYR2ZRLP,0.06951104
IXPEVQMQ,0.073589616
IAD9VTSZ,0.05183903
2DT7VVUT,0.070874006
8CUEY9RR,0.044308033
EYEBBPKW,0.51191574
FF44RMSS,0.99357533
LY8JQRKO,0.13031699
6MTRRMT9,0.053112164
BLQSEPVH,0.6671867
GAG6WTUN,0.8164101
NNQBZ5YU,0.26707488
AE3JEBOL,0.06058936
JDGD6EF7,0.051710073
R4X2SD9U,0.29174978
NY8LMXMQ,0.052364714
HDWWWC4G,0.045106236
4MRZCAQW,0.07389806
9UJHJWSF,0.9382108
NWAE3PUV,0.25416818
EBZBBSZH,0.98974526
DPN8DAHT,0.82622623
2NBDRCGZ,0.84131974
VJIGA4YG,0.33636025
HWWYDYSN,0.053226583
D2QXIQVR,0.8023429
WTIGMPVG,0.4764397
XVTDPG3W,0.18857303
FXUQEHET,0.13884303
NUZVFBDQ,0.045436375
CPRS3E7H,0.8498713
VKANODX2,0.5746867
WWCXXWTD,0.30755162
AKBEYEUF,0.053497273
H285YEP2,0.8380654
36EQITYG,0.05240908
URGP4RAG,0.051680624
RH9VDSZM,0.050928332
DY3JDDRI,0.28457832
9BYGU5VK,0.051842585
GXPVXNTP,0.8378812
FNMNSYTF,0.23586825
XNEPAUUR,0.11880816
BTX44COF,0.052011624
5ZXWDWSF,0.84407616
KZM7GWVY,0.82964253
6JMCKS72,0.118691914
KNBL4VOF,0.024615012
DEZBAUMD,0.056930166
PCEFYXUU,0.078874126
HASL9QPR,0.05197307
HMVHBYSA,0.052171238
VDCRJ7TU,0.049831007
5XFFJGYI,0.06468071
MNBW26EZ,0.07423568
7HUGCVMS,0.13175094
BVET4NAJ,0.69659245
6N8LUFHX,0.56055576
EYEFG7SG,0.052044187
F5CKLKQC,0.97322285
6EKEBTCJ,0.05330198
BUTMKRPY,0.051968295
2TXQVCGQ,0.05242572
ARJEU2YR,0.82140017
JM7KVIZV,0.18010995
KWYIE8XE,0.045047946
EUEQ78FH,0.9800721
ZPIPKH5M,0.060478397
TCUAD8WC,0.052217152
HK534AZS,0.05186988
JBMCAYMR,0.038392536
2BV7BP3P,0.021212272
IWKZBCNU,0.05240967
O27NVXNB,0.05236595
CZP4DKBJ,0.04804217
TSRU6SAO,0.105742015
6RBXIQQF,0.5215707
YFJHHGN2,0.052966192
7ZZDVC6P,0.06782684
LKF48SZC,0.2708707
MNOIVNTV,0.12837522
DZVYWFRU,0.3516577
DDPZGWHM,0.42310134
XBXTXWJY,0.2247161
EJFPPW4C,0.05836212
IAWV7JEG,0.08758433
VTNRRQXA,0.07296738
M9WN5BDB,0.3466599
VSCCSLRY,0.052323766
LWRMUAHG,0.4171711
CBESH7FD,0.053954728
KFOD8ZYW,0.04940867
B2LBPXKJ,0.056591604
DZRPMZ7J,0.46393874
F8CHWITU,0.84245104
CFWTQQZE,0.07627991
ETRSCABG,0.84044194
5AJ5I3YK,0.051692583
3GXGHWCH,0.057523716
BHOC8OKE,0.022335237
3XRBSMXQ,0.84059
LJOGC894,0.3814689
3MVGZYFM,0.061727855
6FXR4SHB,0.8379967
4H3RKITG,0.095707186
DMUCNTAC,0.05092816
AXASRN6A,0.051862672
ROEIU9KE,0.3000134
PNE7CLT8,0.83989537
O54QE3GK,0.04984383
6SQTGX46,0.095915444
GSDPUH3M,0.8313848
A9LU7T6O,0.05095108
MINOTMHF,0.043976296
WSG349SK,0.42355248
FJPTQ9LR,0.05215083
JDDF5DDK,0.15470439
GHAVZW3W,0.17280748
H55ADJE3,0.1077219
MFVH63JJ,0.14460662
5JV4QYZM,0.13609523
WPFIZ29X,0.39236403
Q4FKNTQV,0.09413606
VOO7BMBU,0.55691195
6QORJN8R,0.47067183
ZGKETLYB,0.053382747
5WIEXCZR,0.021232527
CFCYFMF6,0.052724857
MK6VN2VQ,0.02432305
BB4DIFUG,0.052158307
8NQFFGC4,0.18300901
J8F9DYMA,0.024268448
GWYL7AXX,0.0450757
JTFX9MVO,0.05285708
9CEFDKIS,0.83847463
Z99WTFLC,0.055449624
SJAV2TXM,0.116813056
JAUKE7FW,0.04533634
TEXQAIP4,0.02226004
YT542KK2,0.16707014
32KEQVZW,0.053496066
HW7ZL7AH,0.051510785
DHVWMQEN,0.16683568
GFJKWDHK,0.15525557
LB8PBMGV,0.69931877
JHFCHKH4,0.04493128
FBSIHXLC,0.32811144
CUAYRFDP,0.06920771
QHDTS6WK,0.83886415
GAUYOXNT,0.2601391
BKQFWYME,0.06716584
4WUDSDTI,0.056721862
LKAVRBXR,0.08756903
SHXRILNB,0.064348154
ZGQYOJCB,0.34581107
BUYTYQKB,0.05231338
T7NAEVJK,0.051736537
G9V4S2XJ,0.8402378
PHDUMMVK,0.35320938
2DJPXABK,0.052286305
TZVUPQYK,0.12893347
IEOSYBAM,0.23444784
ZD8TZFY5,0.8455031
V3JVMFSQ,0.15890506
4SQM42NQ,0.85930985
VQWJSLGT,0.051987596
SFSUCJX8,0.05194807
V4UNJ3ZR,0.22364643
KRYDBYJU,0.8320079
JZSR8CSC,0.06310063
URSKWWGP,0.3116233
IY2C64WH,0.054479994
GKW3PZC9,0.09076886
VSVICDVK,0.8111442
F9UYWFWB,0.3858559
2JKDQYQZ,0.8468738
SSUB4KD3,0.052053034
RSBXMNZW,0.024819741
AUJGXNXK,0.052295733
UKHC9MKY,0.045448273
NFAW77LM,0.08681893
9KOECEUJ,0.05186984
KXTTWWKV,0.051313158
HPAXZXV9,0.3800583
IHGNKGGQ,0.052381903
SH82S7P7,0.12190106
FBXPHOWM,0.09237638
ITYYC5EX,0.3263271
PBI4BD5K,0.052776553
WUQAZXJB,0.040936135
SQ9SH7CU,0.054857068
DMT27MN9,0.058162846
ARL9P5IN,0.022274613
FG6YRCYK,0.80467343
BUHRX2MA,0.09203759
D3HV9DBJ,0.16914669
MGHM5KJL,0.84210914
HWLGZCGR,0.052016817
EV4ZMXNX,0.23624608
XO27PS7D,0.05217416
9DJMHOPR,0.05492175
KE8X9J4Q,0.07039422
3BCP57QX,0.037026107
NX9O74DB,0.051389817
FJC7G4OZ,0.15470025
KJVMDMDC,0.052239288
FRGYQ5ZX,0.85484326
MATVWMUU,0.025506552
GF3YHEYC,0.09055873
IMC7PVAS,0.14294691
MCXNDFOE,0.99399936
HXCPMTHM,0.33131775
8G8HJMHQ,0.38915095
MBTSUNJJ,0.16710496
C3RJX6VC,0.054424398
NOCP7RMD,0.053174417
AYRCG5DX,0.8278026
XWJ5PGT2,0.051706947
M3DDZU7L,0.052278988
NHWKHQOF,0.26000106
KHCCG44V,0.8602153
ZKV2V2UK,0.044037577
JZG92NDV,0.05249944
6YCKOVMM,0.15944481
OWSDEDFR,0.052130114
WKXHS5UC,0.6077783
BVFT6OPP,0.051996104
7KPM8JWP,0.051678948
FRCCTW9F,0.052051492
LMNORTYA,0.08901368
ZHER2FWW,0.138739
6I22PTTJ,0.8372093
8CHXCCFA,0.022239543
QUBRHZ9O,0.13797349
VMRV5I9H,0.16652149
IAWMXQAU,0.06058011
8RXJVOWY,0.05234295
FCO8N6VA,0.056760244
GWUND2DZ,0.044502687
8RKGYJME,0.18801993
AQMDSZYA,0.9921441
R4OXV2CT,0.35273713
GB7EQHOF,0.092648886
RZU4MXMZ,0.046966203
KZJGZLXY,0.098944046
IZZUE9RW,0.26580808
EYFLSETH,0.37812215
OPCJI8I4,0.06844489
JATAGU7U,0.054937497
J6BI8JGW,0.84678054
NZBRPZQF,0.022005895
C7UZ3FSI,0.13108794
2HR23SMA,0.05595495
USDHPPZF,0.8464992
P2XRJ9RY,0.04664951
RJSHZD7G,0.1480523
7N5K8WGV,0.16879635
SD4AQP6B,0.5648798
A7RLVAFW,0.8350446
MXDY3C6O,0.045523454
5APGZP7Z,0.052244764
VTGNAQEB,0.057045363
HC3IYXMZ,0.20495185
FVN95B64,0.052166395
KDZEGBMF,0.052154146
6EYJSGQG,0.0558616
K3VQBKLZ,0.044377986
NMZDG8NQ,0.9948306
RUHISWGE,0.061024405
DNBPBDHX,0.055760343
BRUQ5SHH,0.4449187
ALXMQZ3K,0.052196953
JQX7QFRB,0.50275975
4BMLBYZX,0.2394527
UY65WSMA,0.05216957
VBMGJYIT,0.21757235
WMZWYKZ2,0.4405315
KYGDJQYP,0.07617166
L8WAN48S,0.04719576
MU6QVWOG,0.063942365
QPQNUHNV,0.05223418
CBAW6OKR,0.050829943
6YRTDHMR,0.14729992
GNV4TFPD,0.052462645
NUVFAUQH,0.34484485
GXUGQDHG,0.04432557
NL7ZQGWI,0.10112116
KJAN9B8P,0.16811024
CWZWOI3S,0.051902004
3FZKI7W9,0.056615554
TEJYTTAZ,0.05218871
LN57I9GU,0.25350967
ATZTMYXX,0.046681903
6VQ79UVA,0.29953873
9SZJKZ7Y,0.84657264
KUHKUNV5,0.051978305
ZJVQQCYF,0.051410656
OK8BJNXJ,0.052183315
VULK9WIC,0.053398162
JC8AWBC6,0.10477689
HTQZGB4J,0.051960874
JWOVCZJW,0.09377286
GZJSE4NL,0.05248596
K2JFMLCG,0.1562582
SO5BWZPN,0.045616522
NCTUCLEG,0.7962007
7AWFFTSP,0.04836195
THU8XZIV,0.50023687
K2FHILUN,0.061491817
NTH9IEMD,0.053347655
NFUP3BCJ,0.83808863
IHFZT5QS,0.15891907
DAR3GXVR,0.05171883
3DZEKD95,0.058861673
42BYOV9U,0.056662448
CMAG466Y,0.060407497
5IHG75SY,0.43821448
QUPBDRXW,0.105319194
EGVSJPPP,0.08962926
BKIRU4FL,0.17049366
CIPGYGGW,0.052205868
SH3UD3DK,0.051696807
SGGEUPTH,0.998102
CDZ4ULV3,0.8524937
MDF5YWVV,0.051767807
JIKQ4RRT,0.8652998
RNY5IXUL,0.84959406
9OOPDVKG,0.053478386
2SR9FIR9,0.8282466
CUTAT3LV,0.18894559
9XHE68XC,0.051624183
KFDUHENX,0.05129675
4PEN3Y6A,0.693037
5P4MTJ3F,0.059996825
8SGUJTGT,0.05394634
KNCXYPUW,0.84747547
BOGCYWKR,0.5077331
HPBYHIAI,0.1649474
JEWBIP9T,0.0643069
HUD8PUY3,0.063995875
EHY8K4ZS,0.05324163
XAP4CRC8,0.023044767
ZDMIWMRM,0.8410131
FYAKU2SU,0.55778444
DWS5XZ7E,0.13850728
BYDEW2YR,0.051638465
JDCBH5QY,0.052618008
MCJEGESF,0.06573873
FT8WK8A8,0.14841728
KSCDKN9P,0.052741587
FONDERAS,0.022803538
CCW5GEB2,0.05175143
EWKLBRBB,0.055926222
Q8EXWSSH,0.052263103
ZSJ67ZFB,0.052997347
FWBRGGLD,0.052074615
CZRZBGSQ,0.049160678
EBFTPZZI,0.05200802
GNNZNAZB,0.074150786
ON2RSZDM,0.22567554
RZVMWGC4,0.052763283
VGKKXIZA,0.051650926
GOM73BST,0.2719547
5UXKANS7,0.83282787
4XWFCCWT,0.068667054
WMMYIYYO,0.82669234
PKBL6TJC,0.09807862
FDQDMR7O,0.1901136
KQV4ZEND,0.46415967
PFKAOSJB,0.04642788
8QFMZXRR,0.053693138
GCEW8KNT,0.043741994
AKFPCBMF,0.0523538
UDVYJZWZ,0.052072536
VQGSDTQY,0.08032341
YKKR5K6I,0.05666231
MF85FUES,0.739293
28JJPU32,0.22982265
KKUTDIIM,0.052321054
FBQK9WVX,0.8363425
FXQVITZ4,0.83912605
FGUTD2MX,0.055077016
2Y7N3KVP,0.17780682
BXNUWPHY,0.050789043
DQ3MVFNV,0.6122398
FDGVHAFV,0.023181774
ROZEZVHS,0.47978657
7GDAZZZV,0.20221873
BYCXI9K7,0.5001038
6WEPUVUL,0.038519755
VQWYFFBE,0.83777916
IHZHFFS8,0.8482488
NFTZNQAM,0.045363482
ESPGQKQQ,0.8494689
5DM3ADNU,0.05297319
GFHBGWAY,0.051287066
O3ETMPU6,0.46360993
I3ST8KGX,0.8516045
KSAKENHM,0.17801753
RYKMXDGM,0.17601025
HCQE8FY5,0.5457888
4ZJCRGLT,0.4455279
9GGFKEGF,0.21817774
3XUQ8NW2,0.022256598
HKGJYF7K,0.7977662
SMTRC85R,0.042072244
